Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kuwait,KWT,..,-0.0912341292014105,3.53196491648514,0.869458863660782,-3.94270542433163,-3.98007430385999,-3.20060183189341,-0.228960016551312,-7.04312573579627,-0.741130963542489,-1.23818355885089,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kyrgyz Republic,KGZ,3.68801159279298,4.19482413748655,4.6747156286886,-1.73814259577945,8.73578929926862,1.95799697443482,1.75886440460474,2.23180523780189,2.73409191928799,1.7132090986445,2.3366844744131,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lao PDR,LAO,3.70708366226143,4.0429084764592,6.36380316742928,6.40076119727419,6.42812696029671,6.01633055533834,5.65639158224027,5.38631616022005,5.24466005201214,4.61588222048861,3.07617991209106,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Latvia,LVA,..,6.69550967873739,8.42515547437242,5.55287161340156,3.41184275477313,2.02998443391196,4.86179623472245,3.31278334176932,4.1698107991776,4.83797004196551,2.8215723090065,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lebanon,LBN,23.0751529425093,-1.16378806385772,-3.96594624384187,-3.68544420021185,-2.78814768776893,-3.22892966583697,-3.93431287318089,-1.17006348811618,-0.640947405506594,-2.45697312281644,-6.79237848783923,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lesotho,LSO,3.7310481949671,3.20752125768331,4.9236997126074,6.15015046139433,3.49204854355179,2.13287000670073,1.87322130524254,4.23809476609071,-2.09599936426645,-1.24220197279783,-1.60552238893249,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Liberia,LBR,..,..,4.80489688537516,4.90685980146857,5.82096228952889,-1.86681893490575,-2.5205546226379,-4.05719817175479,-0.0469852696917599,-1.22975996453046,-4.62158849206382,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Libya,LBY,..,2.09312900732644,-62.3780768411361,121.779542551052,-14.0731087961491,-24.4978795656034,-9.66116844062559,-3.90117993138969,24.9760961803226,13.4460700068869,1.03992403176684,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Liechtenstein,LIE,1.04525778046735,1.92931856066289,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lithuania,LTU,..,4.42747584792048,8.46110906391293,5.24600245889164,4.6033277290029,4.43108765446387,2.98891297061452,3.82984126408542,5.75104655735379,4.93334807196575,4.88918854315614,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Luxembourg,LUX,4.00981184757872,6.7947027083989,0.285278375665371,-2.71708936636533,1.28620775654029,1.86727723965676,1.87366953494737,2.34480795492217,-0.643743573130337,1.14105379601197,0.325616347333238,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Macao SAR, China",MAC,4.51706127229079,3.4237064673128,18.8866351939828,6.67951728760312,8.6321952086094,-3.34979455933313,-23.1411931925647,-2.4600444960065,8.166864718233,3.93160838930109,-6.0215138189858,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Madagascar,MDG,0.194942021808075,1.24841647133562,-1.18866668308488,0.23300450917894,-0.437923793363979,0.585372348088626,0.390788629979141,1.23485917788348,1.18501476402577,1.8102388993529,2.10256967924882,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malawi,MWI,1.99564341786377,-1.10652178981513,1.89318713235363,-0.985564538460054,2.2559643361497,2.77826957420204,0.00205502305720984,-0.255885678311458,1.26339856039046,0.480027001947178,1.64956233070851,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malaysia,MYS,5.98030357369224,6.35750270147248,3.66615627689795,3.9596346560848,3.27011406053852,4.59519357934566,3.68756874884384,3.04108064680887,4.38320929504199,3.3624412141553,2.92779819510062,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Maldives,MDV,..,1.66369472616866,4.35497370805287,-1.8033264698752,2.54266069013551,2.53770861058595,-1.61607792610079,1.73126153066735,2.69897557896948,4.08333467572011,3.91240021146916,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mali,MLI,-4.26773145119598,-2.83182007597615,0.118068500685098,-3.72179350452325,-0.629941898667781,4.02182600192337,3.0999201553372,2.7492717556681,2.19411355422625,1.64271397537101,1.65889049991847,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malta,MLT,5.2565977346499,6.08345885824623,0.0422713138824093,3.18566714064015,4.00280476642976,5.50567583401256,7.02341244072613,1.540538206652,5.09703458469941,1.56919487253735,1.1578432690636,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Marshall Islands,MHL,-0.475437097513947,0.695065375493243,-1.04581171880801,-2.69050966600611,3.31505673085584,-1.35748693075956,1.13143129285601,0.78727949875146,3.47773562769626,2.99498220807803,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mauritania,MRT,-4.3037156333845,-6.42522783154365,1.14910335317502,1.42865961175541,1.12409167344549,1.26661000170421,2.37088896776767,-1.59030327218778,0.620329512362659,-0.684871982415757,3.06700486424904,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mauritius,MUS,6.42594403741184,7.14471598141751,3.91100124820507,3.2094994517465,3.13285197547427,3.55690427086847,3.41602397332952,3.76659645807267,3.72056764808694,3.70309459685545,2.98155626036728,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mexico,MEX,3.20338784922272,3.44098587862088,2.22716085156813,2.24714512087824,0.0294494166966643,1.54404526389864,2.01902339450821,1.40302896491124,0.93145570428166,1.05030514644675,-1.13936444823929,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Micronesia, Fed. Sts.",FSM,1.32356213686531,5.20384149249833,2.65093684470735,-2.85842443141495,-4.97099685382753,-3.68782087370337,3.2297437779429,-0.308259797154548,1.53614444655132,-0.83903854211178,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Moldova,MDA,..,2.31557864402117,5.8793669177235,-0.57669709243207,9.07308430032427,5.06364826221343,0.45004942257944,5.61462069937306,6.4771604801543,6.19432639929207,5.4673252345609,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Monaco,MCO,2.17971412904379,2.93082836550373,5.77626027093049,-0.207788445927065,8.29018032043382,5.99076219039809,3.79865764357623,2.54302738261876,-4.21020084469824,5.30456590218964,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mongolia,MNG,-5.09644014944722,0.25193833578831,15.1541628086024,10.15919245027,9.43696905004099,5.74536027616629,0.388160070792992,-0.748813700768949,3.39455816245714,5.33766339043996,3.36708979681299,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Montenegro,MNE,..,3.27911928477501,3.12004299076365,-2.80561776125867,3.44796642604304,1.68500743638143,3.33239197073161,2.92549074853321,4.70471190601999,5.10256624785586,4.07799287270574,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Morocco,MAR,1.51496009530373,0.667222054270368,3.8353236533889,1.58051236593685,3.06034375385538,1.22949354840229,3.10311140049744,-0.286735807203925,2.88232634192023,1.68827508535729,1.03639557284593,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mozambique,MOZ,-0.410304609959994,-1.49168248600965,4.50445422084724,4.34576820064605,4.04237411124211,4.43455939220347,3.74030376578392,0.884673466748737,0.775389933070514,0.473500298131697,-0.647121134831266,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Myanmar,MMR,1.31511182921884,12.4345718189169,4.78428985744341,6.44943057184375,7.50854712806957,7.10610606017528,6.18061781450119,5.02340347126378,5.73254353770002,6.10287433729985,2.24635567265847,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Namibia,NAM,-1.29226993362721,1.72103461065653,3.24811086997899,3.23869450404646,3.78350527047463,3.9007471072033,2.65405743108207,-2.10493223623219,-2.10625637061138,-1.17932790999555,-2.9681168453756,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nauru,NRU,..,..,9.43124192105003,8.95846783822267,24.0701659094467,15.5431378132119,-1.46693386773546,-0.984476095595724,-4.48075899918943,7.53402039687903,0.977664732533185,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nepal,NPL,2.08661083324824,4.28748610688569,3.31387979486209,4.98141892008843,4.40723133138634,6.03223594315516,2.90944218284541,-0.319386312522269,6.78979819574086,4.95069677945885,5.04337221556443,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Netherlands,NLD,3.46827772475396,3.45353825605781,1.07862827391094,-1.39591933577908,-0.42417869353261,1.05910125427069,1.50826618391271,1.64931554652068,2.30428473259315,1.76493726416223,1.08360959707284,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,New Caledonia,NCL,1.1745710195533,0.177142856723876,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,New Zealand,NZL,-0.767266590588605,2.30220796689515,1.58128775839712,1.68059846753737,1.84327585453377,2.072257177686,1.67993114276253,1.52372018978217,0.996067791188949,2.11298398551294,1.22196265261698,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nicaragua,NIC,-2.21926455654847,2.49442635790449,4.89434803539939,5.08177527006674,3.54275864935684,3.41704425784421,3.43641338460279,3.22380669945181,3.30539670246142,-5.14810003132672,-5.05368913810146,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Niger,NER,-4.33744308460237,-4.71007317307524,-1.53408106966829,6.32191389339928,1.27956326008491,2.56326340743267,0.418197885541488,1.70656379461731,1.04441848617651,3.20387390394228,1.96044390715198,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nigeria,NGA,8.93067776185528,2.41914198112183,2.52532401595037,1.47286746392983,3.85373055323623,3.51396344458755,-0.0292954286607028,-4.16841477020191,-1.78882678536763,-0.679719293893626,-0.37972244679122,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,North Macedonia,MKD,..,4.01349858835862,2.253668162517,-0.542132636293459,2.83656433911514,3.54393693435182,3.77829769624162,2.77816494037792,1.02103616721902,2.85247633413637,3.17518396090348,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Northern Mariana Islands,MNP,..,..,-7.7623775913045,-0.0158584876467103,1.5222495580114,2.80818711710967,2.64046084009281,27.3793472893163,24.7378982355645,-20.0601037855457,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Norway,NOR,1.58222091643037,2.53730175628031,-0.319991951968163,1.36294972167086,-0.180216050698121,0.826056236088164,0.95750076290291,0.185059679800673,1.50014937986147,0.623147013717045,0.474165156577328,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Oman,OMN,-4.04356542265317,5.93707500671657,-3.96191895718674,1.3477050772114,-2.3429801978623,-5.1534596473965,-1.25630202286477,0.125883831490768,-3.66922122489844,-1.68261063382033,-4.52442110032591,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Pakistan,PAK,1.41643007889132,1.53612399720642,0.553814318718153,1.32897972639499,2.22327717948816,2.50737624761595,2.56741356205612,3.34998403429752,3.3865966922564,3.68276203552507,-1.03979867523373,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Palau,PLW,..,..,7.94621165278322,2.27779665800527,-3.20074186167771,6.1732370885582,7.30164982709309,-0.421586476262831,-2.37351128890818,3.48358889160916,-4.78433485492398,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Panama,PAN,5.84505222153535,0.711048053982609,9.3977993587452,7.91148659559646,5.09677129756298,3.29257555668359,3.94309386663126,3.17031281804674,3.80696343303453,1.95179809298513,1.31891833917265,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Papua New Guinea,PNG,-5.29927919219737,-4.68627883356717,-1.0803504701489,2.47919334025795,1.7269925625222,11.2812197492375,4.4614001721818,3.39827597691034,1.49449035106284,-2.22918137285512,3.85113316163242,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Paraguay,PRY,1.38599469576891,-4.27497756307525,2.83438566692755,-1.89434015750554,6.93928290915227,3.4427833026256,1.70540312863791,2.94123669886741,3.59062323755037,2.03363971689718,-1.28673598517733,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Peru,PER,-6.95098002526341,1.21313585431875,5.4673844908754,5.26752882141093,4.90257197041394,1.30570468169185,1.96331708815759,2.42290129520384,0.829119680820753,2.20561703131051,0.512493735175653,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Philippines,PHL,0.44936592024365,2.1811000465717,2.11592461949274,5.09072595201208,4.95942003330605,4.61110640563318,4.68187339581665,5.54660149811174,5.39642629944194,4.86713156624796,4.60400708158974,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Poland,POL,..,5.6587150743327,4.70132526779234,1.32513307163933,1.18682579267573,3.4559820035728,4.3058136925455,3.1860763674501,4.8175724176744,5.35391559355611,4.55159086742943,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Portugal,PRT,4.17732841718288,3.08905404795144,-1.55146831672478,-3.66753141566937,-0.377398248791067,1.33711996744654,2.2144828853083,2.34182321593775,3.75909384211836,3.01412374468957,2.379383843146,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Puerto Rico,PRI,-3.70170811331964,2.98675151003449,0.800573059973473,1.24696939039634,0.842159017658133,0.436573539062252,0.706704568897791,0.666133347916414,-0.509099448693803,-0.7206495772473,1.17689113771422,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Qatar,QAT,..,..,3.37658972134103,-2.91001399874641,-0.791125641920999,0.0819946701095375,0.404651457411532,-0.378459193721739,-4.04085072479397,-0.837844977287673,-1.01824332485407,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Romania,ROU,..,2.59397523199067,2.40854396582971,2.49594029830753,4.15700410753874,3.99754430437416,3.43874923608918,5.30536396716246,7.9494115426958,5.09015615536126,4.77679921355039,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,-3.16283660085705,10.4637179956739,4.21872587416931,3.84915563200978,1.53896381735012,-1.04525746318387,-2.18388838742872,0.0102484619643093,1.7093892235272,2.5445897629142,1.41073128207101,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Rwanda,RWA,-2.55859613625911,2.46386469481119,5.29447933219129,6.00161650176048,2.18344800285122,3.56087041590966,6.12384513086894,3.24858231980107,1.26757204050212,5.74619536936926,6.61203912702481,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Samoa,WSM,-4.92810185703389,6.40091363024065,3.32875483474497,-4.90993059534081,-1.26941200714884,-0.7047996028206,3.57600962795463,7.48649214207641,0.622290380331407,-2.4517642383515,3.072436874875,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,San Marino,SMR,..,0.999900311841429,-9.56577694468218,-8.33007332342572,-2.149400211566,-1.89280887764933,1.45960696314393,1.74989118901708,0.103417784013587,0.970913896330487,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sao Tome and Principe,STP,..,..,2.04855756503326,1.01786560806943,2.80511706444513,4.56838861970921,1.98089972921849,2.21962532804166,1.91230409861053,1.0237152688851,-0.595756488525339,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Saudi Arabia,SAU,11.1665839138527,3.22645783967769,6.70397090702919,2.20265505033075,-0.367217943283777,0.75423477686536,1.47837223848761,-0.601129290371532,-2.71045514136294,0.607923521071356,-1.33325637759941,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Senegal,SEN,-3.61578855602779,0.78681735937846,-1.31016440263929,2.22958954825982,-0.0160396709253803,3.66278104993623,3.42137197172232,3.4117910791542,4.44110250235867,3.46093526161526,2.4159365405914,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Serbia,SRB,..,6.47147291411601,2.84500960707238,-0.198378899470342,3.39452352049253,-1.12639732710853,2.31101588882194,3.88118476026682,2.64598586238259,5.0675948814029,4.81334877949715,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Seychelles,SYC,6.47216596278875,0.612194895809722,10.7608683503237,0.272336546679327,4.07802463446419,2.89189820261761,2.6233915237341,3.17327021348123,3.10618583815312,2.76813882072872,4.3815569297975,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sierra Leone,SLE,1.78726948904098,3.81010274520631,3.92404020680459,12.6192136998357,18.0531371880676,2.27459980667726,-22.3122503048652,3.78462983676143,1.99024006788851,1.25932772139537,3.30575180463244,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Singapore,SGP,5.63199189257384,7.16680436787414,4.14378171921068,1.92994077483843,3.15333088834721,2.59715383966,1.77390780774796,1.91260830023852,4.24420834931072,2.95339703994944,-0.412794667941512,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,6.54277559581442,-2.13646282025343,-4.13677564787119,-1.32537772499819,-2.54799742433998,-2.37652931021542,-7.20461872134864,-6.78379495252609,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Slovak Republic,SVK,..,1.30357668451187,2.71469606587156,1.72347794273338,0.558418887120112,2.54202909994943,4.71533732219018,2.00114073240447,2.88350203210929,3.62500297877126,2.18003979032937,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Slovenia,SVN,..,3.36587756689673,0.652023243217954,-2.84370502025251,-1.16352087549969,2.66713405933845,2.13325802761534,3.11634660116351,4.72528853212692,4.00670513635151,2.48990490572571,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Solomon Islands,SLB,-0.613335946233434,-16.5756195359562,4.5660832153484,-0.803538926755635,2.51569589497448,-1.6586811707804,-1.28129392352977,3.09047118538544,2.59405244794013,1.2662670826592,-1.36809491098798,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Somalia,SOM,-2.73625508813264,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Africa,ZAF,-2.67561394923804,2.74209071761895,1.72071428259079,0.607949069116557,0.852684803699091,0.247278816490251,-0.341677246440881,-1.06086820384171,-0.00313895407710163,-0.572080196712221,-1.17914333260929,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Sudan,SSD,..,..,-7.76701924942273,-47.5905801597379,10.4925338706586,1.41636353830825,-12.1317982353982,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Spain,ESP,3.67576777434031,4.7764514150568,-1.16619262555828,-3.02242536982695,-1.11189885449343,1.68744970379751,3.91576845137082,2.94434855983185,2.73236058269681,1.98240197894862,1.34586217089219,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sri Lanka,LKA,5.05496285314193,5.35471080023402,7.67702943510243,9.00387327030579,2.59207380970925,3.98575520647265,4.04623956631545,3.33842975590277,2.41409866202615,2.22901776692039,1.65952818770873,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Kitts and Nevis,KNA,5.12212140283808,8.83388848707102,0.940767820559103,-3.08849831565503,4.44770063393607,5.34704639121595,0.18919158121939,1.97993189020519,-2.74402696424988,2.13490370116244,2.07198065070277,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Lucia,LCA,8.11359642992831,-1.05815910231772,4.60670636413023,-0.822451535405165,-3.6472884031943,1.31178523419815,-1.8175416929666,3.46815917467626,2.95640623959719,2.11240872344067,1.22740135414693,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Vincent and the Grenadines,VCT,3.74972362923778,1.61466115457213,-0.475376737555649,1.2708275011021,1.6576644079104,0.991827519689423,1.06383187078811,1.60792519690112,0.661933523735826,1.80809329953506,0.150517584700367,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sudan,SDN,-7.87378950364833,3.44213113927457,13.5635986213983,9.64667527553893,1.92012600485822,0.23231139610364,2.41088313109255,2.21830895129082,1.81495409393624,-4.62984322829847,-4.85818348706569,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Suriname,SUR,-6.40613916661923,0.89373126384551,4.65257770483363,1.53869392814224,1.79595330749569,-0.828632995431832,-4.42304608752902,-6.52199383999202,0.760201135973887,1.59956502303508,-0.659543588502061,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sweden,SWE,-0.0207591755191316,4.59825479417304,2.41898851140094,-1.32100232444557,0.333984863287881,1.64424400595537,3.39017629600058,0.79614630049835,1.19514757132167,0.772577449000039,0.175669648263082,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Switzerland,CHE,2.61546627742388,3.35438381391779,0.568370368763027,-0.0608035270827259,0.687571649973862,1.20682572703892,0.186394391669452,0.61793999425808,0.853880160722014,1.996439228025,0.21669051227579,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Syrian Arab Republic,SYR,4.47778052948631,0.25823023992757,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tajikistan,TJK,-3.11970150755309,6.63960422405987,5.02707203010443,5.06580882599098,4.93575174194198,4.20972463068894,3.48542687848659,4.28796556041225,4.99149909774094,4.69946434079498,4.48344979009603,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tanzania,TZA,3.68765095158197,1.97869180172768,4.54980649989309,1.44255539068374,3.63800838842414,3.58137275797725,3.02598361300326,3.71371379774754,3.64001088107275,2.35283922112663,2.71989960453267,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Thailand,THA,9.62221855708887,3.36996855910654,0.35719604247133,6.74073752284944,2.22254813287581,0.550276983344261,2.71997610557426,3.04409314102647,3.70759319747143,3.82273796707413,2.06500424921509,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Timor-Leste,TLS,..,..,3.93946214874346,4.16473325164513,0.321659626007047,2.57854512544054,1.02001361653821,1.41626438605138,-5.95271798782487,-2.98222324080164,16.4147346009712,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Togo,TGO,-2.77422889787957,-3.6838551228448,3.58717176490761,3.7459288985215,3.35202984077185,3.20095983066166,3.06923294448876,2.9335228900523,1.80187236401221,2.39577259448134,2.81972729075454,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tonga,TON,-2.26871132182448,0.370441482063313,7.25560787894368,1.63273371499922,1.2674473083603,2.76595704609788,1.41984626781499,6.20007318579283,2.44620061679272,-0.865331752143234,-0.516300498729535,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Trinidad and Tobago,TTO,0.82261208712535,6.62970938125677,-0.89362788888026,0.619413976449906,1.55824606022065,-1.54110504137412,1.22977935680311,-6.78864834181647,-2.77145064925324,-0.660494390281372,-0.369473460045469,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tunisia,TUN,5.5624672569661,3.6877999920446,-2.89085824959692,2.98979703441806,1.88039852169113,1.94523994235124,0.137805236787884,0.0499453693355321,0.762600932239494,1.49480936027844,-0.0759717170890895,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Turkey,TUR,7.38308350894327,5.32214929984363,9.50906903843457,3.09123616015121,6.66332939470212,3.1687833201333,4.33170618178747,1.65028180731987,5.80511208519869,1.43579927072199,-0.425990320793701,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Turkmenistan,TKM,31.7794525888039,4.30141865607818,12.7742065955761,9.12144180813601,8.17778864394676,8.28314040832132,4.60627304672488,4.37913284630078,4.73728487434192,4.50761616187347,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Turks and Caicos Islands,TCA,..,..,..,-2.97517864095933,-0.864339784023571,6.75031849122276,9.42147802453424,5.55553853732471,-3.95096452068023,4.06877951975501,3.87393497367768,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tuvalu,TUV,..,-1.47660483939688,6.47446607610796,-4.78494433509991,3.44022379657399,0.285761364533045,7.89402939283067,1.87816412274256,2.76652144864558,1.27085505735143,8.45553586911447,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Uganda,UGA,2.84603939237601,0.0988637803279317,5.96467592285337,0.585699588765664,0.29002968780236,1.64121297117828,1.57393951746934,1.02277812717082,-0.0115015938692267,2.28450429678308,3.07240172806394,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ukraine,UKR,-6.55892610928552,6.97135013634551,5.84543860539151,0.486553656366212,0.201192015538936,-1.14492108866688,-9.44380459289219,2.64805173082637,2.91717540040885,3.93289796855672,3.82790195664884,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,United Arab Emirates,ARE,11.6783978861004,4.90950392382491,2.18792077509458,2.25792624286404,4.41015904513891,4.10021946778836,4.55305540479327,1.98113939908654,1.01150251085575,-0.320549385279065,0.225275018852898,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,United Kingdom,GBR,0.433081156360984,3.06854810068762,0.749697220996026,0.775734705606013,1.45770181949378,1.85458459078794,1.54769709770373,1.14866300616012,1.20219434185154,0.728524264563106,0.894788653437061,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,United States,USA,0.74148151927406,2.97520862389631,0.822277546232115,1.50861415327468,1.14505323593497,1.7827855404891,2.15887360343116,0.912035068317223,1.72587301530456,2.39109953260726,1.67812540004495,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Uruguay,URY,-0.380181021774234,-2.27627548949899,4.8606248762658,3.23053406033014,4.31446692335318,2.90497780659831,0.0302405923519729,1.32976956950385,2.21776864360893,1.24731254757151,-0.137889204124377,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Uzbekistan,UZB,-1.33198973619054,2.40808172412024,4.93042104667998,5.80658819141146,5.9172251010045,5.38655414667566,5.58979000446318,4.26533858863726,2.71763017752662,3.63067001449706,3.60039615002405,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Vanuatu,VUT,8.81591941926814,3.80198361715156,-1.46406874440679,-1.03729740832175,-0.866210852327455,-0.507502734367947,-2.51252719496676,0.790131618342741,1.79169711982739,0.379406673226313,0.784575675968895,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Venezuela, RB",VEN,3.9397708252982,1.7471142974767,2.55931328733871,3.92054222297398,-0.0898371072948549,-4.73105016156384,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Vietnam,VNM,2.87700794076875,5.61863407832779,5.15973579385422,4.15633378057983,4.31719104743868,4.87299904180681,5.57139034213073,5.12005124042108,5.73062827265277,6.01808839754494,5.99486601019265,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Virgin Islands (U.S.),VIR,..,..,-8.10247914253996,-14.9399230232644,-5.70269318497409,-0.719194740552936,0.356033325731886,1.0921044061283,-1.47476718596891,..,..,..
